"auto_id" "taxon_name" "name_c" "category" "version" "criteria" "adjusting" "taxon_group" "name_code"
1997 "Aristolochia foveolata" "蜂窩馬兜鈴" "NNT" "v1080131" NA NA "vascular plant" "202341"
1998 "Aristolochia zollingeriana" "港口馬兜鈴" "NNT" "v1080131" NA NA "vascular plant" "202344"
1999 "Tabernaemontana subglobosa" "蘭嶼馬蹄花" "NNT" "v1080131" NA NA "vascular plant" "203338"
2000 "Strychnos cathayensis" "臺灣馬錢" "NNT" "v1080131" NA NA "vascular plant" "203399"
2001 "Portulaca psammotropha" "沙生馬齒莧" "NNT" "v1080131" NA NA "vascular plant" "404675"
2002 "Davallia repens" "陰石蕨" "NNT" "v1080131" NA NA "vascular plant" "205126"
2003 "Davallia chrysanthemifolia" "阿里山陰石蕨" "NNT" "v1080131" NA NA "vascular plant" "205123"
2004 "Premna octonervia" "八脈臭黃荊" "NNT" "v1080131" NA NA "vascular plant" "203571"
2005 "Lepistemon binectariferum var. trichocarpum" "鮮蕊藤" "NNT" "v1080131" NA NA "vascular plant" "204696"
2006 "Dryopteris indusiata" "平行鱗毛蕨" "NNT" "v1080131" NA NA "vascular plant" "433969"
2007 "Neottia hohuanshanensis" "合歡山雙葉蘭" "NNT" "v1080131" NA NA "vascular plant" "426885"
2008 "Spergularia marina" "擬漆姑" "NNT" "v1080131" NA NA "vascular plant" "431875"
2009 "Oeceoclades pulchra" "南洋芋蘭" "NNT" "v1080131" NA NA "vascular plant" "400916"
2010 "Pseudocyclosorus tylodes" "疣狀假毛蕨" "NNT" "v1080131" NA NA "vascular plant" "426829"
2011 "Pteris ryukyuensis" "琉球鳳尾蕨" "NNT" "v1080131" NA NA "vascular plant" "205607"
2012 "Pteris kidoi" "城戶氏鳳尾蕨" "NNT" "v1080131" NA NA "vascular plant" "205600"
2013 "Pteris pellucidifolia" "闊葉鳳尾蕨" "NNT" "v1080131" NA NA "vascular plant" "205606"
2014 "Phaius tankervilleae" "紅鶴頂蘭" "NNT" "v1080131" NA NA "vascular plant" "433696"
2015 "Nothapodytes nimmoniana" "青脆枝" "NNT" "v1080131" NA NA "vascular plant" "202792"
2016 "Didymoglossum motleyi" "短柄單葉假脈蕨" "NNT" "v1080131" NA NA "vascular plant" "433989"
2017 "Scutellaria hsiehii" "長葉黃芩" "NNT" "v1080131" NA NA "vascular plant" "428611"
2018 "Anthoxanthum horsfieldii var. formosanum" "臺灣黃花茅" "NNT" "v1080131" NA NA "vascular plant" "201394"
2019 "Fuirena ciliaris" "毛三稜" "NNT" "v1080131" NA NA "vascular plant" "201334"
2020 "Gahnia tristis" "黑莎草" "NNT" "v1080131" NA NA "vascular plant" "201336"
2021 "Odontochilus nanlingensis" "南嶺齒唇蘭" "NNT" "v1080131" NA NA "vascular plant" "426256"
2022 "Lathraea purpurea" "紫花齒鱗草" "NNT" "v1080131" NA NA "vascular plant" "426220"
2023 "Abrodictyum cumingii" "長片蕨" "NNT" "v1080131" NA NA "vascular plant" "205246"
2024 "Yinshania rivulorum" "臺灣假山葵" "NNT" "v1080131" NA NA "vascular plant" "424006"
2025 "Dunbaria rotundifolia" "圓葉野扁豆" "NNT" "v1080131" "B2ab(iii)" NA "vascular plant" "203126"
2026 "Urochloa glumaris" "雀稗尾稃草" "NNT" "v1080131" NA NA "vascular plant" "416047"
2027 "Phlegmariurus cryptomerianus" "柳杉葉石松" "NNT" "v1080131" NA NA "vascular plant" "407723"
2028 "Anisocampium cumingianum" "安蕨" "NNT" "v1080131" NA NA "vascular plant" "425178"
2029 "Rubus rufus" "棕紅懸鉤子" "NNT" "v1080131" NA NA "vascular plant" "427042"
2030 "Odontosoria gracilis" "小烏蕨" "NNT" "v1080131" NA NA "vascular plant" "427009"
2031 "Abrodictyum clathratum" "窗格長片蕨" "NNT" "v1080131" NA NA "vascular plant" "433983"
2032 "Schoenoplectiella wallichii" "臺灣水莞" "NNT" "v1080131" NA NA "vascular plant" "201368"
2033 "Koenigia nepalensis" "高山蓼" "NNT" "v1080131" NA NA "vascular plant" "203885"
2034 "Begonia fenicis" "蘭嶼秋海棠" "NNT" "v1080131" NA NA "vascular plant" "204958"
2035 "Bergia ammannioides" "伯格草" "NNT" "v1080131" NA NA "vascular plant" "204755"
2036 "Rhachidosorus pulcher" "軸果蕨" "NNT" "v1080131" NA NA "vascular plant" "205058"
2037 "Pleione bulbocodioides" "臺灣一葉蘭" "NNT" "v1080131" NA NA "vascular plant" "202196"
2038 "Sedum uniflorum" "疏花佛甲草" "NNT" "v1080131" NA NA "vascular plant" "204130"
2039 "Conyza leucantha" "粘毛假蓬" "NNT" "v1080131" "C2a(i)" NA "vascular plant" "400857"
2040 "Claoxylon brachyandrum" "假鐵莧" "NNT" "v1080131" "D1" NA "vascular plant" "202971"
2041 "Macleaya cordata" "博落迴" "NNT" "v1080131" "D1+2" NA "vascular plant" "203833"
2042 "Viola biflora" "雙黃花菫菜" "NNT" "v1080131" "D1" NA "vascular plant" "205005"
2043 "Carpesium divaricatum" "煙管草" "NNT" "v1080131" "C2a(i)" NA "vascular plant" "202421"
2044 "Hydrocotyle keelungensis" "基隆天胡荽" "NNT" "v1080131" "D1+2" NA "vascular plant" "202321"
2045 "Najas marina" "大茨藻" "NNT" "v1080131" "D1" NA "vascular plant" "201876"
2046 "Polypogon monspeliensis" "長芒棒頭草" "NNT" "v1080131" "B2ac(ii,iv); D2" NA "vascular plant" "201659"
2047 "Dysolobium pilosum" "毛豇豆" "NNT" "v1080131" "B2ab(iii)" NA "vascular plant" "203128"
2048 "Hygrophila salicifolia" "柳葉水蓑衣" "NNT" "v1080131" "C2a(i)" NA "vascular plant" "204508"
2049 "Ottelia alismoides" "水車前草" "NNT" "v1080131" "B2b(iii)c(iii)" NA "vascular plant" "201736"
2050 "Hydrocharis dubia" "水鱉" "NNT" "v1080131" "C2b" NA "vascular plant" "201735"
2051 "Ipomoea violacea" "圓萼天茄兒" "NNT" "v1080131" "D1" NA "vascular plant" "204692"
2052 "Woodwardia harlandii" "哈氏狗脊蕨" "NNT" "v1080131" "D1" NA "vascular plant" "205476"
2053 "Cypholophus moluccanus" "瘤冠麻" "NNT" "v1080131" "D2" NA "vascular plant" "204897"
2054 "Ixeris repens" "濱剪刀股" "NNT" "v1080131" "D1" NA "vascular plant" "202511"
2055 "Rorippa globosa" "風花菜" "NNT" "v1080131" NA NA "vascular plant" "400859"
2056 "Macaranga sinensis" "紅肉橙蘭" "NNT" "v1080131" "D1" NA "vascular plant" "202999"
2057 "Galium paradoxum" "林豬殃殃" "NNT" "v1080131" NA NA "vascular plant" "429224"
2058 "Hybanthus enneaspermus" "鼠鞭草" "NNT" "v1080131" "D1+2" NA "vascular plant" "205000"
2059 "Shortia rotundifolia var. transalpine" "高山裂緣花" "NNT" "v1080131" NA NA "vascular plant" "202808"
2060 "Pedicularis ikomae" "高山馬先蒿" "NNT" "v1080131" NA NA "vascular plant" "204635"
2061 "Pomatocalpa acuminatum" "黃繡球蘭" "NNT" "v1080131" NA NA "vascular plant" "202198"
2062 "Lecanorchis nigricans var. nigricans" "全唇皿柱蘭" "NNT" "v1080131" NA NA "vascular plant" "202102"
2063 "Cymbidium formosanum var. formosanum" "朵朵香" "NNT" "v1080131" NA NA "vascular plant" "201989"
2064 "Peristylus lacertifer var. lacertifer" "裂唇闊蕊蘭" "NNT" "v1080131" NA NA "vascular plant" "433774"
2065 "Cinnamomum tenuifolium" "天竺桂" "NNT" "v1080131" "D1" NA "vascular plant" "203602"
2066 "Bulbophyllum kuanwuense var. peitawuense" "北大武豆蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2067 "Neottia fukuyamae var. chilaiensis" "奇萊雙葉蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2068 "Goodyera foliosa var. taoana" "達悟斑葉蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2069 "Cephalantheropsis obcordata var. alboflavescens" "淺黃肖頭蕊蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2070 "Bulbophyllum setaceum var. pilusiense" "畢祿溪豆蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2071 "Epipactis helleborine subsp. helleborine" "余氏鈴蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2072 "Goodyera pusilla" "小小斑葉蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2073 "Taxillus matsudae" "松寄生" "NNT" "v1080131" NA NA "vascular plant" NA
2074 "Epipogium taiwanense" "臺灣上鬚蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2075 "Crepidomanes grande" "大球稈毛蕨" "NNT" "v1080131" NA NA "vascular plant" NA
2076 "Kadsura oblongifolia" "冷飯藤" "NNT" "v1080131" NA NA "vascular plant" NA
2077 "Bolbitis rhizophylla" "大刺蕨" "NNT" "v1080131" NA NA "vascular plant" NA
2078 "Anisocampium niponicum" "日本安蕨" "NNT" "v1080131" "C2a(i); D1" NA "vascular plant" NA
2079 "Clerodendrum japonicum var. album" "白龍船花" "NNT" "v1080131" NA NA "vascular plant" NA
2080 "Lecanorchis vietnamica" "白髭皿蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2081 "Dendrobium xantholeucum" "淺黃暫花蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2082 "Platanthera taiwanensis" "臺灣蜻蛉蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2083 "Zeuxine odorate" "香線柱蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2084 "Schoenoplectiella multiseta" "疏稈水毛花" "NNT" "v1080131" NA NA "vascular plant" NA
2085 "Nervilia purpureotincta" "寬唇脈葉蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2086 "Carex echinata" "刺苞薹" "NNT" "v1080131" NA NA "vascular plant" NA
2087 "Carex tsushimensis" "長芒宿柱薹" "NNT" "v1080131" NA NA "vascular plant" NA
2088 "Carex mollicula" "柔果薹" "NNT" "v1080131" NA NA "vascular plant" NA
2089 "Schoenoplectiella lineolata" "蘭嶼莞" "NNT" "v1080131" NA NA "vascular plant" NA
2090 "Bulbophyllum hymenanthum" "圓唇雙花豆蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2091 "Syzygium acuminatissimum" "賽赤楠" "NNT" "v1080131" NA NA "vascular plant" NA
2092 "Fimbristylis stolonifera" "匍匐莖飄拂草" "NNT" "v1080131" NA NA "vascular plant" NA
2093 "Fimbristylis griffithii" "葛氏飄拂草" "NNT" "v1080131" NA NA "vascular plant" NA
2094 "Neottia shenlengiana" "聖稜雙葉蘭" "NNT" "v1080131" NA NA "vascular plant" NA
2095 "Koenigia delicatula" "小葉蓼" "NNT" "v1080131" NA NA "vascular plant" NA
2096 "Radiogrammitis beddomeana" "無鱗禾葉蕨" "NNT" "v1080131" NA NA "vascular plant" NA
2097 "Tomophyllum subfalcatum" "虎尾蒿蕨" "NNT" "v1080131" NA NA "vascular plant" NA
2098 "Vaginularia junghuhnii" "連孢一條線蕨" "NNT" "v1080131" NA NA "vascular plant" NA
2099 "Cerastium fontanum var. angustifolium" "玉山卷耳" "NLC" "v1080131" NA NA "vascular plant" "424018"
2100 "Stegnogramma wilfordii" "威氏聖蕨" "NLC" "v1080131" NA NA "vascular plant" "205350"
2101 "Lycopodium complanatum" "地刷子" "NLC" "v1080131" NA NA "vascular plant" "433936"
2102 "Leptochilus wrightii" "萊氏線蕨" "NLC" "v1080131" NA NA "vascular plant" "205513"
2103 "Stauntonia hexaphylla" "石月" "NLC" "v1080131" NA NA "vascular plant" NA
2104 "Adiantum edgeworthii" "愛氏鐵線蕨" "NLC" "v1080131" NA NA "vascular plant" NA
2105 "Adiantum caudatum" "鞭葉鐵線蕨" "NLC" "v1080131" NA NA "vascular plant" NA
2106 "Dryopteris serratodentata" "鋸齒葉鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205196"
2107 "Gynura divaricata subsp. formosana" "白鳳菜" "NLC" "v1080131" NA NA "vascular plant" "202500"
2108 "Coniogramme japonica" "日本鳳了蕨" "NLC" "v1080131" NA NA "vascular plant" "205040"
2109 "Coniogramme intermedia" "華鳳了蕨" "NLC" "v1080131" NA NA "vascular plant" "205039"
2110 "Coniogramme procera" "高山鳳了蕨" "NLC" "v1080131" NA NA "vascular plant" "205041"
2111 "Coniogramme fraxinea" "全緣鳳了蕨" "NLC" "v1080131" NA NA "vascular plant" "205038"
2112 "Trisetum spicatum var. formosanum" "臺灣三毛草" "NLC" "v1080131" NA NA "vascular plant" "201709"
2113 "Scutellaria barbata" "向天盞" "NLC" "v1080131" NA NA "vascular plant" "203534"
2114 "Pseudotsuga wilsoniana" "臺灣黃杉" "NLC" "v1080131" NA NA "vascular plant" "201109"
2115 "Diplopterygium laevissimum" "鱗芽裏白" "NLC" "v1080131" NA NA "vascular plant" "205245"
2116 "Athyrium anisopterum" "宿蹄蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205048"
2117 "Thelypteris esquirolii" "假毛蕨" "NLC" "v1080131" NA NA "vascular plant" "426811"
2118 "Asplenium formosae" "南海鐵角蕨" "NLC" "v1080131" NA NA "vascular plant" "205439"
2119 "Davallia perdurans" "小膜蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205119"
2120 "Dryopteris marginata" "三角葉鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205192"
2121 "Dryopteris chrysocoma" "擬岩蕨" "NLC" "v1080131" NA NA "vascular plant" "205181"
2122 "Dryopteris labordei" "疏葉鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205189"
2123 "Dryopteris formosana" "臺灣鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205186"
2124 "Galactia tenuiflora var. villosa" "毛細花乳豆" "NLC" "v1080131" NA NA "vascular plant" "203142"
2125 "Lepisorus obscurevenulosus" "<U+7CA4>瓦韋" "NLC" "v1080131" NA NA "vascular plant" "434022"
2126 "Lepisorus thunbergianus" "瓦韋" "NLC" "v1080131" NA NA "vascular plant" "205535"
2127 "Lepisorus morrisonensis" "玉山瓦韋" "NLC" "v1080131" NA NA "vascular plant" "205531"
2128 "Schisandra arisanensis" "阿里山五味子" "NLC" "v1080131" NA NA "vascular plant" "203437"
2129 "Lepisorus suboligolepidus" "擬鱗瓦韋" "NLC" "v1080131" NA NA "vascular plant" "205534"
2130 "Lepisorus tosaensis" "擬瓦韋" "NLC" "v1080131" NA NA "vascular plant" "205536"
2131 "Pyrrosia linearifolia" "絨毛石韋" "NLC" "v1080131" NA NA "vascular plant" "205563"
2132 "Pyrrosia lingua" "石韋" "NLC" "v1080131" NA NA "vascular plant" "205564"
2133 "Pyrrosia sheareri" "盧山石韋" "NLC" "v1080131" NA NA "vascular plant" "205567"
2134 "Sedum actinocarpum" "星果佛甲草" "NLC" "v1080131" NA NA "vascular plant" "204117"
2135 "Sedum erythrospermum" "紅子佛甲草" "NLC" "v1080131" NA NA "vascular plant" "204121"
2136 "Sedum morrisonense" "玉山佛甲草" "NLC" "v1080131" NA NA "vascular plant" "204125"
2137 "Disporopsis taiwanensis" "臺灣假寶鐸花" "NLC" "v1080131" NA NA "vascular plant" "201800"
2138 "Prinsepia scandens" "假皂莢" "NLC" "v1080131" NA NA "vascular plant" "204171"
2139 "Paraphlomis formosana" "臺灣假糙蘇" "NLC" "v1080131" NA NA "vascular plant" "203513"
2140 "Paraphlomis tomentoso-capitata" "絨萼舞子草" "NLC" "v1080131" NA NA "vascular plant" "433682"
2141 "Trichosanthes homophylla" "芋葉括樓" "NLC" "v1080131" NA NA "vascular plant" "204981"
2142 "Lindsaea chienii" "錢氏陵齒蕨" "NLC" "v1080131" NA NA "vascular plant" "410923"
2143 "Osmolindsaea japonica" "日本陵齒蕨" "NLC" "v1080131" NA NA "vascular plant" "434002"
2144 "Ischaemum barbatum var. gibbum" "瘤鴨嘴草" "NLC" "v1080131" NA NA "vascular plant" "201562"
2145 "Crepidomanes makinoi" "變葉假脈蕨" "NLC" "v1080131" NA NA "vascular plant" "205253"
2146 "Hydrangea longifolia" "長葉繡球" "NLC" "v1080131" NA NA "vascular plant" "204269"
2147 "Hydrangea fauriei" "圓葉鑽地風" "NLC" "v1080131" NA NA "vascular plant" "433677"
2148 "Hydrangea densifolia" "臺灣草紫陽花" "NLC" "v1080131" NA NA "vascular plant" "431168"
2149 "Hydrangea angustipetala" "狹瓣八仙花" "NLC" "v1080131" NA NA "vascular plant" "204264"
2150 "Ypsilandra thibetica" "丫蕊花" "NLC" "v1080131" NA NA "vascular plant" "421596"
2151 "Hylotelephium subcapitatum" "穗花八寶" "NLC" "v1080131" NA NA "vascular plant" "204112"
2152 "Illicium arborescens" "臺灣八角" "NLC" "v1080131" NA NA "vascular plant" "203433"
2153 "Ilex yunnanensis var. parvifolia" "雲南冬青" "NLC" "v1080131" NA NA "vascular plant" "202769"
2154 "Ilex hayataiana" "早田氏冬青" "NLC" "v1080131" NA NA "vascular plant" "433865"
2155 "Ilex arisanensis" "阿里山冬青" "NLC" "v1080131" NA NA "vascular plant" "202746"
2156 "Ilex tugitakayamensis" "雪山冬青" "NLC" "v1080131" NA NA "vascular plant" "202767"
2157 "Pilea funkikensis" "奮起湖冷水麻" "NLC" "v1080131" NA NA "vascular plant" "204934"
2158 "Pilea rotundinucula" "圓果冷水麻" "NLC" "v1080131" NA NA "vascular plant" "204943"
2159 "Begonia taiwaniana" "臺灣秋海棠" "NLC" "v1080131" NA NA "vascular plant" "204965"
2160 "Pilea matsudae" "細尾冷水麻" "NLC" "v1080131" NA NA "vascular plant" "400876"
2161 "Pilea somae" "細葉冷水麻" "NLC" "v1080131" NA NA "vascular plant" "204944"
2162 "Pogostemon formosanus" "臺灣刺蕊草" "NLC" "v1080131" NA NA "vascular plant" "203518"
2163 "Peucedanum formosanum" "臺灣前胡" "NLC" "v1080131" NA NA "vascular plant" "202331"
2164 "Pinus morrisonicola" "臺灣五葉松" "NLC" "v1080131" NA NA "vascular plant" "201107"
2165 "Loxogramme remotefrondigera" "長柄劍蕨" "NLC" "v1080131" NA NA "vascular plant" "434026"
2166 "Diplazium okinawaense" "琉球雙蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "426968"
2167 "Rubus pungens var. pungens" "刺懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "204232"
2168 "Hymenasplenium cataractarum" "湍生鐵角蕨" "NLC" "v1080131" NA NA "vascular plant" "433951"
2169 "Ilex lonicerifolia var. matsudae" "松田氏冬青" "NLC" "v1080131" NA NA "vascular plant" "433912"
2170 "Acystopteris taiwaniana" "臺灣亮毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205045"
2171 "Carpinus hebestroma" "太魯閣千金榆" "NLC" "v1080131" NA NA "vascular plant" "203258"
2172 "Carpinus rankanensis" "蘭邯千金榆" "NLC" "v1080131" NA NA "vascular plant" "203260"
2173 "Carpinus kawakamii" "阿里山千金榆" "NLC" "v1080131" NA NA "vascular plant" "203259"
2174 "Cerastium parvipetalum" "小瓣卷耳" "NLC" "v1080131" NA NA "vascular plant" "202692"
2175 "Thalictrum urbaini var. urbaini" "傅氏唐松草" "NLC" "v1080131" NA NA "vascular plant" "204056"
2176 "Mitella formosana" "臺灣嗩吶草" "NLC" "v1080131" NA NA "vascular plant" "204273"
2177 "Cyclea ochiaiana" "臺灣土防己" "NLC" "v1080131" NA NA "vascular plant" "204000"
2178 "Cyclea gracillima" "土防己" "NLC" "v1080131" NA NA "vascular plant" "203998"
2179 "Luzula taiwaniana" "臺灣地楊梅" "NLC" "v1080131" NA NA "vascular plant" "201748"
2180 "Viola nagasawai var. pricei" "普萊氏菫菜" "NLC" "v1080131" NA NA "vascular plant" "400879"
2181 "Viola formosana var. stenopetala" "川上氏菫菜" "NLC" "v1080131" NA NA "vascular plant" "205009"
2182 "Viola senzanensis" "尖山菫菜" "NLC" "v1080131" NA NA "vascular plant" "205016"
2183 "Viola nagasawai var. nagasawai" "臺北菫菜" "NLC" "v1080131" NA NA "vascular plant" "400878"
2184 "Viola adenothrix var. adenothrix" "喜岩菫菜" "NLC" "v1080131" NA NA "vascular plant" "433859"
2185 "Viola adenothrix var. tsugitakaensis" "雪山菫菜" "NLC" "v1080131" NA NA "vascular plant" "205002"
2186 "Viola shinchikuensis" "新竹菫菜" "NLC" "v1080131" NA NA "vascular plant" "205017"
2187 "Euphorbia taihsiensis" "臺西大戟" "NLC" "v1080131" NA NA "vascular plant" "202967"
2188 "Euphorbia hsinchuensis" "新竹地錦" "NLC" "v1080131" NA NA "vascular plant" "202960"
2189 "Euphorbia humifusa" "田代氏大戟" "NLC" "v1080131" NA NA "vascular plant" "202968"
2190 "Spodiopogon tainanensis" "臺南大油芒" "NLC" "v1080131" NA NA "vascular plant" "201695"
2191 "Astronia formosana" "大野牡丹" "NLC" "v1080131" NA NA "vascular plant" "203742"
2192 "Arisaema grapsospadix" "毛筆天南星" "NLC" "v1080131" NA NA "vascular plant" "201137"
2193 "Arisaema formosanum" "臺灣天南星" "NLC" "v1080131" NA NA "vascular plant" "201136"
2194 "Picea morrisonicola" "臺灣雲杉" "NLC" "v1080131" NA NA "vascular plant" "201104"
2195 "Styrax formosanus var. formosanus" "烏皮九芎" "NLC" "v1080131" NA NA "vascular plant" "433802"
2196 "Hydrocotyle setulosa" "阿里山天胡荽" "NLC" "v1080131" NA NA "vascular plant" "202323"
2197 "Heliotropium formosanum" "山豆根" "NLC" "v1080131" NA NA "vascular plant" "203454"
2198 "Veronica oligosperma" "貧子水苦藚" "NLC" "v1080131" NA NA "vascular plant" "204652"
2199 "Veronica morrisonicola" "玉山水苦藚" "NLC" "v1080131" NA NA "vascular plant" "204651"
2200 "Veronica taiwanica" "臺灣水苦藚" "NLC" "v1080131" NA NA "vascular plant" "204655"
2201 "Phyllostachys makinoi" "桂竹" "NLC" "v1080131" NA NA "vascular plant" "201644"
2202 "Rhynchoglossum obliquum var. hologlossum" "尖舌草" "NLC" "v1080131" NA NA "vascular plant" "204547"
2203 "Disporum shimadai" "山寶鐸花" "NLC" "v1080131" NA NA "vascular plant" "400845"
2204 "Disporum kawakamii" "臺灣寶鐸花" "NLC" "v1080131" NA NA "vascular plant" "201801"
2205 "Berberis morrisonensis" "玉山小檗" "NLC" "v1080131" NA NA "vascular plant" "203985"
2206 "Ixeridium transnokoense" "能高刀傷草" "NLC" "v1080131" NA NA "vascular plant" "202507"
2207 "Ponerorchis kiraishiensis" "紅小蝶蘭" "NLC" "v1080131" NA NA "vascular plant" "202199"
2208 "Codonopsis kawakamii" "玉山山奶草" "NLC" "v1080131" NA NA "vascular plant" "202603"
