"","auto_id","Scientific.name_TBNinfra","Scientific.name_RLinfra","Chinese.common.name_RL","category_TWRL","Version","criteria_TWRL","taxon_group_TWRL","name_code_TWRL","taxon_rank_TWRL","tp_tid_infra","ra_tid_infra","taibnet_namecode_infra","uuid_infra","rank_infra","Scientific.name_TBN","Scientific.name_RL","tp_tid_species","ra_tid_species","taibnet_namecode_species","uuid_species","rank_species"
"243",239,"Phylloscopus fuscatus","Phylloscopus fuscatus","褐色柳鶯","NLC","v1080131","C; D","bird","380477","species",1025214,1025214,NA,"b51b255c-a4f5-4a32-868b-b10747379514","species","Phylloscopus fuscatus","Phylloscopus fuscatus",1025214,1025214,NA,"b51b255c-a4f5-4a32-868b-b10747379514","species"
"244",240,"Phylloscopus inornatus","Phylloscopus inornatus","黃眉柳鶯","NLC","v1080131","C; D","bird","380478","species",380478,380478,380478,"dde604d2-29fc-49b8-889e-6880dc4d7a11","species","Phylloscopus inornatus","Phylloscopus inornatus",380478,380478,380478,"dde604d2-29fc-49b8-889e-6880dc4d7a11","species"
"245",241,"Phylloscopus borealis","Phylloscopus borealis","極北柳鶯","NLC","v1080131","C; D","bird","380475","species",1025212,1025212,NA,"937522c1-d03c-42cd-b7bc-4f556dfe603c","species","Phylloscopus borealis","Phylloscopus borealis",1025212,1025212,NA,"937522c1-d03c-42cd-b7bc-4f556dfe603c","species"
"246",242,"Muscicapa dauurica","Muscicapa dauurica","寬嘴鶲","NLC","v1080131","C; D","bird","427293","species",1024850,1024850,NA,"b07f72e3-ecb2-464c-92e9-b1f642e920be","species","Muscicapa dauurica","Muscicapa dauurica",1024850,1024850,NA,"b07f72e3-ecb2-464c-92e9-b1f642e920be","species"
"247",243,"Muscicapa griseisticta","Muscicapa griseisticta","灰斑鶲","NLC","v1080131","C; D","bird","380389","species",380389,380389,380389,"d5822c3f-14f5-4c3e-99e5-5a11388ff6f0","species","Muscicapa griseisticta","Muscicapa griseisticta",380389,380389,380389,"d5822c3f-14f5-4c3e-99e5-5a11388ff6f0","species"
"248",244,"Calliope calliope calliope","Luscinia calliope","野鴝","NLC","v1080131","C; D","bird","425210","species",425338,425338,425338,"ef8db97c-61fb-4655-b57e-f0357f1fda5c","infraspecies","Calliope calliope","Luscinia calliope",1023802,1023802,NA,"21d6cd16-33b4-4945-ad0e-054786b3a247","species"
"249",244,"Calliope calliope camtschatkensis","Luscinia calliope","野鴝","NLC","v1080131","C; D","bird","425210","species",425210,425210,425210,"7a1e7ef8-f28d-43d1-97b7-c95dc275b04d","infraspecies"," ","Luscinia calliope",NA,NA,NA," "," "
"250",245,"Phoenicurus auroreus","Phoenicurus auroreus","黃尾鴝","NLC","v1080131","C; D","bird","380393","species",1025203,1025203,NA,"8fba2500-e64d-4aae-b88e-202070b2659a","species","Phoenicurus auroreus","Phoenicurus auroreus",1025203,1025203,NA,"8fba2500-e64d-4aae-b88e-202070b2659a","species"
"251",246,"Zoothera dauma","Zoothera dauma","虎斑地鶇","NLC","v1080131","C; D","bird","380409","species",1025822,1025822,NA,"ae175f6f-a161-472c-95b3-0544ff4eadbd","species","Zoothera dauma","Zoothera dauma",1025822,1025822,NA,"ae175f6f-a161-472c-95b3-0544ff4eadbd","species"
"252",247,"Sturnia sinensis","Sturnus sinensis","灰背椋鳥","NLC","v1080131","C; D","bird","419844","species",419844,419844,419844,"6a500e9a-587c-4707-aae0-efe893deea9d","species","Sturnia sinensis","Sturnus sinensis",419844,419844,419844,"6a500e9a-587c-4707-aae0-efe893deea9d","species"
"253",248,"Spodiopsar sericeus","Sturnus sericeus","絲光椋鳥","NLC","v1080131","C; D","bird","420165","species",420165,420165,420165,"4a3ea8cd-a5af-41f2-b79f-9cab6186673c","species","Spodiopsar sericeus","Sturnus sericeus",420165,420165,420165,"4a3ea8cd-a5af-41f2-b79f-9cab6186673c","species"
"254",249,"Anthus hodgsoni","Anthus hodgsoni","樹鷚","NLC","v1080131","C; D","bird","380421","species",1023592,1023592,NA,"3fb5dd80-4ece-4e8f-aa61-00fc1db3118a","species","Anthus hodgsoni","Anthus hodgsoni",1023592,1023592,NA,"3fb5dd80-4ece-4e8f-aa61-00fc1db3118a","species"
"255",250,"Anthus cervinus","Anthus cervinus","赤喉鷚","NLC","v1080131","C; D","bird","380419","species",380419,380419,380419,"d0f4dcb2-c75e-4f56-aeee-4c1b8f42f583","species","Anthus cervinus","Anthus cervinus",380419,380419,380419,"d0f4dcb2-c75e-4f56-aeee-4c1b8f42f583","species"
"256",251,"Emberiza tristrami","Emberiza tristrami","白眉?","NLC","v1080131","C; D","bird","380354","species",380354,380354,380354,"dad684c8-b931-460c-9807-49d6eacae8d8","species","Emberiza tristrami","Emberiza tristrami",380354,380354,380354,"dad684c8-b931-460c-9807-49d6eacae8d8","species"
"257",252,"Emberiza chrysophrys","Emberiza chrysophrys","黃眉?","NLC","v1080131","C; D","bird","380344","species",380344,380344,380344,"36e2f9ae-a89b-4c5c-95b1-45066aafa66c","species","Emberiza chrysophrys","Emberiza chrysophrys",380344,380344,380344,"36e2f9ae-a89b-4c5c-95b1-45066aafa66c","species"
"258",253,"Emberiza pusilla","Emberiza pusilla","小?","NLC","v1080131","C; D","bird","380349","species",380349,380349,380349,"9f0aa737-cc00-4171-b4b3-d863fb5e9a79","species","Emberiza pusilla","Emberiza pusilla",380349,380349,380349,"9f0aa737-cc00-4171-b4b3-d863fb5e9a79","species"
"259",254,"Ardenna pacifica","Ardenna pacifica","長尾水薙鳥","NLC","v1080131","D","bird","432366","species",432366,432366,432366,"93166b66-649d-4d39-9a44-d8fa6946d47a","species","Ardenna pacifica","Ardenna pacifica",432366,432366,432366,"93166b66-649d-4d39-9a44-d8fa6946d47a","species"
"260",255,"Sula leucogaster","Sula leucogaster","白腹鰹鳥","NLC","v1080131","D","bird","380256","species",1025575,1025575,NA,"063df8e6-ffea-41a5-9ffb-531364609261","species","Sula leucogaster","Sula leucogaster",1025575,1025575,NA,"063df8e6-ffea-41a5-9ffb-531364609261","species"
"261",256,"Ixobrychus sinensis","Ixobrychus sinensis","黃小鷺","NLC","v1080131","D","bird","380135","species",380135,380135,380135,"af9d43df-d0cf-4d00-ae49-a529c4015685","species","Ixobrychus sinensis","Ixobrychus sinensis",380135,380135,380135,"af9d43df-d0cf-4d00-ae49-a529c4015685","species"
"262",257,"Ixobrychus cinnamomeus","Ixobrychus cinnamomeus","栗小鷺","NLC","v1080131","D","bird","385005","species",385005,385005,385005,"3bce5eee-bb42-4c24-927a-a8b6d1b9cd7e","species","Ixobrychus cinnamomeus","Ixobrychus cinnamomeus",385005,385005,385005,"3bce5eee-bb42-4c24-927a-a8b6d1b9cd7e","species"
"263",258,"Ardea cinerea","Ardea cinerea","蒼鷺","NLC","v1080131","D","bird","380119","species",1023631,1023631,NA,"d377aa05-ca60-46a7-bd84-0133ec555d20","species","Ardea cinerea","Ardea cinerea",1023631,1023631,NA,"d377aa05-ca60-46a7-bd84-0133ec555d20","species"
"264",259,"Ardea alba","Ardea alba","大白鷺","NLC","v1080131","D","bird","404546","species",1023630,1023630,NA,"6b620e73-2555-4463-9a44-2a7e5484d819","species","Ardea alba","Ardea alba",1023630,1023630,NA,"6b620e73-2555-4463-9a44-2a7e5484d819","species"
"265",260,"Mesophoyx intermedia intermedia","Ardea intermedia","中白鷺","NLC","v1080131","D","bird","419628","species",419628,419628,419628,"53dbe979-14e8-4d22-b293-eb12baf23d6b","infraspecies","Mesophoyx intermedia","Ardea intermedia",1024775,1024775,NA,"f2e2e0b5-d5fb-4de5-9237-b600b09e6565","species"
"266",261,"Egretta garzetta","Egretta garzetta","小白鷺","NLC","v1080131","D","bird","380129","species",1024205,1024205,NA,"8cddf269-e2f3-435b-a88b-dcdd1e5f9cea","species","Egretta garzetta","Egretta garzetta",1024205,1024205,NA,"8cddf269-e2f3-435b-a88b-dcdd1e5f9cea","species"
"267",262,"Bubulcus ibis","Bubulcus ibis","黃頭鷺","NLC","v1080131","D","bird","380124","species",1023761,1023761,NA,"9aefd3a9-04f1-4da4-838f-d0d25e5e7d31","species","Bubulcus ibis","Bubulcus ibis",1023761,1023761,NA,"9aefd3a9-04f1-4da4-838f-d0d25e5e7d31","species"
"268",263,"Ardeola bacchus","Ardeola bacchus","池鷺","NLC","v1080131","D","bird","380122","species",380122,380122,380122,"b1633163-5dfb-4bdc-a3b7-77a0f3b3a45f","species","Ardeola bacchus","Ardeola bacchus",380122,380122,380122,"b1633163-5dfb-4bdc-a3b7-77a0f3b3a45f","species"
"269",264,"Butorides striata","Butorides striata","綠簑鷺","NLC","v1080131","D","bird","404552","species",1023771,1023771,NA,"26113f77-ae38-48b5-aed7-34dbe49ca0e9","species","Butorides striata","Butorides striata",1023771,1023771,NA,"26113f77-ae38-48b5-aed7-34dbe49ca0e9","species"
"270",265,"Nycticorax nycticorax","Nycticorax nycticorax","夜鷺","NLC","v1080131","D","bird","380137","species",1024952,1024952,NA,"9ad77864-37f7-4a20-ad8b-ced32a18f807","species","Nycticorax nycticorax","Nycticorax nycticorax",1024952,1024952,NA,"9ad77864-37f7-4a20-ad8b-ced32a18f807","species"
"271",266,"Rallina eurizonoides formosana","Rallina eurizonoides formosana","灰腳秧雞","NLC","v1080131","D","bird","380304","infraspecies",380304,380304,380304,"b2260dc7-84ec-4245-aef9-fc12e175e03c","infraspecies","Rallina eurizonoides","Rallina eurizonoides",1025389,1025389,NA,"7ed22b01-05fe-428e-b9e8-7e3e322f4419","species"
"272",267,"Zapornia fusca","Zapornia fusca","緋秧雞","NLC","v1080131","D","bird","432188","species",1025815,1025815,NA,"3222ac68-62d3-4be7-b71d-603be0d12414","species","Zapornia fusca","Zapornia fusca",1025815,1025815,NA,"3222ac68-62d3-4be7-b71d-603be0d12414","species"
"273",268,"Fulica atra","Fulica atra","白冠雞","NLC","v1080131","D","bird","380297","species",1024378,1024378,NA,"f55e8dd6-5043-47d3-897d-9d8008d78f0f","species","Fulica atra","Fulica atra",1024378,1024378,NA,"f55e8dd6-5043-47d3-897d-9d8008d78f0f","species"
"274",269,"Himantopus himantopus","Himantopus himantopus","高蹺?","NLC","v1080131","D","bird","421072","species",421072,421072,421072,"c325ae02-f006-4ec7-a947-b027d988648a","species","Himantopus himantopus","Himantopus himantopus",421072,421072,421072,"c325ae02-f006-4ec7-a947-b027d988648a","species"
"275",270,"Pluvialis fulva","Pluvialis fulva","太平洋金斑?","NLC","v1080131","D","bird","380147","species",380147,380147,380147,"066976a0-c5ed-46d1-b59f-074b49fe0585","species","Pluvialis fulva","Pluvialis fulva",380147,380147,380147,"066976a0-c5ed-46d1-b59f-074b49fe0585","species"
"276",271,"Vanellus vanellus","Vanellus vanellus","小辮?","NLC","v1080131","D","bird","380151","species",380151,380151,380151,"d90a0e93-be79-4ab1-ab3b-94f269b5ed5d","species","Vanellus vanellus","Vanellus vanellus",380151,380151,380151,"d90a0e93-be79-4ab1-ab3b-94f269b5ed5d","species"
"277",272,"Charadrius mongolus","Charadrius mongolus","蒙古?","NLC","v1080131","D","bird","380142","species",1023924,1023924,NA,"911e3b0f-cbd0-4d95-9509-eb2e063de7ea","species","Charadrius mongolus","Charadrius mongolus",1023924,1023924,NA,"911e3b0f-cbd0-4d95-9509-eb2e063de7ea","species"
"278",273,"Charadrius alexandrinus","Charadrius alexandrinus","東方環頸?","NLC","v1080131","D","bird","380138","species",1023920,1023920,NA,"233dad6a-f59a-4918-b94f-78a8b03b13eb","species","Charadrius alexandrinus","Charadrius alexandrinus",1023920,1023920,NA,"233dad6a-f59a-4918-b94f-78a8b03b13eb","species"
"279",274,"Charadrius dubius","Charadrius dubius","小環頸?","NLC","v1080131","D","bird","380139","species",1023921,1023921,NA,"17faba2b-eda5-4eb9-b1d1-7996c469a7ea","species","Charadrius dubius","Charadrius dubius",1023921,1023921,NA,"17faba2b-eda5-4eb9-b1d1-7996c469a7ea","species"
"280",275,"Scolopax rusticola","Scolopax rusticola","山鷸","NLC","v1080131","D","bird","380242","species",380242,380242,380242,"797fc249-7c4a-4c19-9e2c-97b38f85b6c8","species","Scolopax rusticola","Scolopax rusticola",380242,380242,380242,"797fc249-7c4a-4c19-9e2c-97b38f85b6c8","species"
"281",276,"Actitis hypoleucos","Actitis hypoleucos","磯鷸","NLC","v1080131","D","bird","404540","species",404540,404540,404540,"92b71078-5bfd-45eb-9145-8a7a54a2c515","species","Actitis hypoleucos","Actitis hypoleucos",404540,404540,404540,"92b71078-5bfd-45eb-9145-8a7a54a2c515","species"
"282",277,"Tringa ochropus","Tringa ochropus","白腰草鷸","NLC","v1080131","D","bird","380252","species",380252,380252,380252,"e4f45f3e-91a9-4be5-831a-e648e5d8d224","species","Tringa ochropus","Tringa ochropus",380252,380252,380252,"e4f45f3e-91a9-4be5-831a-e648e5d8d224","species"
"283",278,"Tringa nebularia","Tringa nebularia","青足鷸","NLC","v1080131","D","bird","380251","species",380251,380251,380251,"2c950571-c305-416d-be8b-c7bf483775ac","species","Tringa nebularia","Tringa nebularia",380251,380251,380251,"2c950571-c305-416d-be8b-c7bf483775ac","species"
"284",279,"Tringa stagnatilis","Tringa stagnatilis","小青足鷸","NLC","v1080131","D","bird","380253","species",380253,380253,380253,"5d90ddc4-50e9-40be-9d33-89a51417df98","species","Tringa stagnatilis","Tringa stagnatilis",380253,380253,380253,"5d90ddc4-50e9-40be-9d33-89a51417df98","species"
"285",280,"Tringa glareola","Tringa glareola","鷹斑鷸","NLC","v1080131","D","bird","380247","species",380247,380247,380247,"6fc6ec1e-ef73-41d7-b886-6da8b370c13f","species","Tringa glareola","Tringa glareola",380247,380247,380247,"6fc6ec1e-ef73-41d7-b886-6da8b370c13f","species"
"286",281,"Tringa totanus","Tringa totanus","赤足鷸","NLC","v1080131","D","bird","380254","species",1025701,1025701,NA,"9a087fda-0b18-470a-b57f-fda35d50fb37","species","Tringa totanus","Tringa totanus",1025701,1025701,NA,"9a087fda-0b18-470a-b57f-fda35d50fb37","species"
"287",282,"Arenaria interpres","Arenaria interpres","翻石鷸","NLC","v1080131","D","bird","380211","species",1023636,1023636,NA,"1353c6f7-ea3d-4e3f-b079-81779ecab17b","species","Arenaria interpres","Arenaria interpres",1023636,1023636,NA,"1353c6f7-ea3d-4e3f-b079-81779ecab17b","species"
"288",283,"Calidris ferruginea","Calidris ferruginea","彎嘴濱鷸","NLC","v1080131","D","bird","380216","species",380216,380216,380216,"443cf8e3-03e0-4af5-8b68-491e79b7d5b2","species","Calidris ferruginea","Calidris ferruginea",380216,380216,380216,"443cf8e3-03e0-4af5-8b68-491e79b7d5b2","species"
"289",284,"Calidris subminuta","Calidris subminuta","長趾濱鷸","NLC","v1080131","D","bird","380220","species",380220,380220,380220,"fc51e2f2-9da1-4fae-b1d1-557839b57da2","species","Calidris subminuta","Calidris subminuta",380220,380220,380220,"fc51e2f2-9da1-4fae-b1d1-557839b57da2","species"
"290",285,"Gallinago gallinago","Gallinago gallinago","田鷸","NLC","v1080131","D","bird","380224","species",1024383,1024383,NA,"308f022a-cbc6-405b-98ae-d561d07d33cc","species","Gallinago gallinago","Gallinago gallinago",1024383,1024383,NA,"308f022a-cbc6-405b-98ae-d561d07d33cc","species"
"291",286,"Gallinago stenura","Gallinago stenura","針尾鷸","NLC","v1080131","D","bird","380227","species",380227,380227,380227,"541578e4-d849-409d-bb5c-70446ee2685f","species","Gallinago stenura","Gallinago stenura",380227,380227,380227,"541578e4-d849-409d-bb5c-70446ee2685f","species"
"292",287,"Gallinago megala","Gallinago megala","中地鷸","NLC","v1080131","D","bird","380226","species",380226,380226,380226,"844ae2a3-9d36-4a4c-8789-b5064c76b06b","species","Gallinago megala","Gallinago megala",380226,380226,380226,"844ae2a3-9d36-4a4c-8789-b5064c76b06b","species"
"293",288,"Phalaropus lobatus","Phalaropus lobatus","紅領瓣足鷸","NLC","v1080131","D","bird","380240","species",380240,380240,380240,"10786e39-f7dd-40e6-a273-500500c99cf5","species","Phalaropus lobatus","Phalaropus lobatus",380240,380240,380240,"10786e39-f7dd-40e6-a273-500500c99cf5","species"
"294",289,"Glareola maldivarum","Glareola maldivarum","燕?","NLC","v1080131","D","bird","380162","species",380162,380162,380162,"76f2ea3c-b88e-47ad-9f6c-63ee9c65405f","species","Glareola maldivarum","Glareola maldivarum",380162,380162,380162,"76f2ea3c-b88e-47ad-9f6c-63ee9c65405f","species"
"295",290,"Hirundapus cochinchinensis formosanus","Hirundapus cochinchinensis formosanus","灰喉針尾雨燕","NLC","v1080131","D","bird","404593","infraspecies",404593,404593,404593,"56b7ddbf-a1fd-4682-8f34-27e47ad74c37","infraspecies","Hirundapus cochinchinensis","Hirundapus cochinchinensis",1024499,1024499,NA,"7bd92676-37e1-4dfa-bf81-30a29656a95e","species"
"296",291,"Apus pacificus","Apus pacificus","叉尾雨燕","NLC","v1080131","D","bird","380094","species",1023624,1023624,NA,"e3b349d8-2d82-44c7-a41a-b05381d21e69","species","Apus pacificus","Apus pacificus",1023624,1023624,NA,"e3b349d8-2d82-44c7-a41a-b05381d21e69","species"
"297",292,"Apus nipalensis kuntzi","Apus nipalensis kuntzi","小雨燕","NLC","v1080131","D","bird","380093","infraspecies",380093,380093,380093,"3d76dac0-19e1-43ff-b0fd-dd95c88bfac6","infraspecies","Apus nipalensis","Apus nipalensis",1023623,1023623,NA,"e4fdf4cd-3927-4c04-a2c1-58b106adfb44","species"
"298",293,"Riparia chinensis chinensis","Riparia paludicola","棕沙燕","NLC","v1080131","D","bird","425266","species",425266,425266,425266,"7ddcddbe-cc1f-403d-99ac-4fab212ba30e","infraspecies","Riparia chinensis","Riparia paludicola",1025417,1025417,NA,"c226379a-abdb-440b-afc8-98260117bc11","species"
"299",294,"Delichon dasypus","Delichon dasypus","東方毛腳燕","NLC","v1080131","D","bird","380361","species",1024107,1024107,NA,"b571c798-4f62-4a80-aa8c-51d74351aa41","species","Delichon dasypus","Delichon dasypus",1024107,1024107,NA,"b571c798-4f62-4a80-aa8c-51d74351aa41","species"
"300",295,"Cinclus pallasii","Cinclus pallasii","河烏","NLC","v1080131","D","bird","380311","species",1023961,1023961,NA,"047d0058-af6a-47a0-ab61-db86e0917fe2","species","Cinclus pallasii","Cinclus pallasii",1023961,1023961,NA,"047d0058-af6a-47a0-ab61-db86e0917fe2","species"
"301",296,"Hypsipetes amaurotis amaurotis","Ixos amaurotis harterti","棕耳鵯","NLC","v1080131","D","bird","425204","infraspecies",425205,425205,425205,"e54e81d5-264f-4e85-9924-122d4ee05081","infraspecies","Hypsipetes amaurotis","Ixos amaurotis",1024541,1024541,NA,"252fa1e9-228b-4c20-a4bd-ad2cc8666677","species"
"302",296,"Hypsipetes amaurotis harterti","Ixos amaurotis harterti","棕耳鵯","NLC","v1080131","D","bird","425204","infraspecies",425204,425204,425204,"12f55031-e66e-40df-8171-03a4064270ac","infraspecies"," ","Ixos amaurotis",NA,NA,NA," "," "
"303",297,"Acrocephalus orientalis","Acrocephalus arundinaceus","東方大葦鶯","NLC","v1080131","D","bird","404538","species",404538,404538,404538,"5c6e0465-66ef-4dfc-bfca-0878be75119b","species","Acrocephalus orientalis","Acrocephalus arundinaceus",404538,404538,404538,"5c6e0465-66ef-4dfc-bfca-0878be75119b","species"
"304",298,"Zosterops meyeni batanis","Zosterops meyeni batanis","低地繡眼","NLC","v1080131","D","bird","380489","infraspecies",380489,380489,380489,"9be63a32-1746-4a15-ade5-dee06b93d484","infraspecies","Zosterops meyeni","Zosterops meyeni",1025826,1025826,NA,"34bf1c7c-6f51-4ff5-a4f7-b02af924a8c9","species"
"305",299,"Tarsiger cyanurus","Tarsiger cyanurus","藍尾鴝","NLC","v1080131","D","bird","419682","species",1025628,1025628,NA,"4cf10880-fae5-44b5-9b7a-41b21c036b2d","species","Tarsiger cyanurus","Tarsiger cyanurus",1025628,1025628,NA,"4cf10880-fae5-44b5-9b7a-41b21c036b2d","species"
"306",300,"Monticola solitarius","Monticola solitarius","藍磯鶇","NLC","v1080131","D","bird","380386","species",1024839,1024839,NA,"f9dcdacf-4078-4506-a59a-ecaa53eb27f6","species","Monticola solitarius","Monticola solitarius",1024839,1024839,NA,"f9dcdacf-4078-4506-a59a-ecaa53eb27f6","species"
"307",301,"Saxicola maurus stejnegeri","Saxicola torquatus","黑喉鴝","NLC","v1080131","D","bird","427294","species",427294,427294,427294,"71f61eff-7547-456b-b5ca-7110ed74fd37","infraspecies","Saxicola maurus","Saxicola torquatus",1025440,1025440,NA,"737210da-f1d3-4a13-903a-280049626006","species"
"308",302,"Zoothera aurea","Zoothera aurea","白氏地鶇","NLC","v1080131","D","bird","380409","species",1025821,1025821,NA,"c14a3ac4-7eb3-48ff-8d2d-88f9fe92bcdc","species","Zoothera aurea","Zoothera aurea",1025821,1025821,NA,"c14a3ac4-7eb3-48ff-8d2d-88f9fe92bcdc","species"
