"Scientific name_IUCN" "Chinese common name" "category_IUCN" "Version" "criteria_IUCN" "tp_tid" "ra_tid" "namecode" "uuid" "rank"
"Rhinochimaera africana" "非洲長吻銀鮫" "DD" "v1080129" NA 395660 395660 395660 "fe5007c8-ce3a-4098-b183-eef0c3bb8b9e" "species"
"Rhinochimaera pacifica" "太平洋長吻銀鮫" "LC" "v1080129" NA 383113 383113 383113 "b16e9a32-06ae-4adf-b5bf-e167113bfce6" "species"
"Rhinogobius giurinus" "極樂吻<U+9C15>虎" "LC" "v1080129" NA 381839 381839 381839 "a045cb04-1124-440d-b308-005ad7bd7ae4" "species"
"Rhinolophus formosae" "臺灣大蹄鼻蝠" "NT" "v1080129" NA 380561 380561 380561 "7511dd09-9ba5-4869-b51b-fe25b2b63e44" "species"
"Rhinomuraena quaesita" "管鼻鯙" "LC" "v1080129" NA 380781 380781 380781 "c38cab2d-fed7-4d95-bda9-58da3194f65a" "species"
"Rhinopias aphanes" "隱居吻<U+9B8B>" "LC" "v1080129" NA 383527 383527 383527 "8c0493f2-d382-4195-acb4-19a4ae145e8c" "species"
"Rhinopias frondosa" "前鰭吻<U+9B8B>" "LC" "v1080129" NA 382868 382868 382868 "148c53cc-516d-4939-bb5a-b6a55947fd2d" "species"
"Rhinopias xenops" "異眼吻<U+9B8B>" "LC" "v1080129" NA 383528 383528 383528 "9fc52912-b98b-425a-a3ce-4e58117aa375" "species"
"Rhinoptera javanica" "爪哇牛鼻<U+9C5D>" "VU" "v1080129" "A2d+3cd+4cd" 383170 383170 383170 "fc9ee70a-a846-4500-8780-e7bb313bbf76" "species"
"Rhizoprionodon acutus" "尖頭曲齒鯊" "LC" "v1080129" NA 383086 383086 383086 "ae9eee58-e19b-46b7-bb16-38a875e98963" "species"
"Rhodeus ocellatus" "高體<U+9C1F><U+9B8D>" "DD" "v1080129" NA 1025407 1025407 NA "a7a666cc-45ea-49bb-b9a9-00b404cd125d" "species"
"Rhyacichthys aspro" "溪鱧" "DD" "v1080129" NA 382433 382433 382433 "dacb6434-ead9-4222-8d01-ca35308e0554" "species"
"Rhynchactis macrothrix" "長絲吻巨棘<U+9B9F><U+9C47>" "DD" "v1080129" NA 381156 381156 381156 "6e7c3957-d080-4638-b347-3826731ea3f3" "species"
"Rhynchobatus australiae" "南方龍紋<U+9C5D>" "VU" "v1080129" "A2bd+3bd+4bd" 383194 383194 383194 "16aa36f0-052d-4088-a4e2-fbd30abf7041" "species"
"Rhynchobatus springeri" "史氏龍紋<U+9C5D>" "VU" "v1080129" "A2ad+3d+4ad" 395568 395568 395568 "02ef0b91-131c-4670-9340-ce30cc4c5df0" "species"
"Riparia chinensis" "棕沙燕" "LC" "v1080129" NA 1025417 1025417 NA "c226379a-abdb-440b-afc8-98260117bc11" "species"
"Riparia riparia" "灰沙燕" "LC" "v1080129" NA 1025418 1025418 NA "17f8e8a1-7f5d-4564-9ae3-b1815ba5ef32" "species"
"Rissa tridactyla" "三趾鷗" "VU" "v1080129" "A2abd+3bd+4abd" 380176 380176 380176 "e566274e-4dce-485b-a51c-9c53a4488794" "species"
"Rogadius asper" "松葉倒棘牛尾魚" "LC" "v1080129" NA 382815 382815 382815 "79fdd38d-1208-4ae9-8d09-9c96bde0b6f4" "species"
"Rogadius patriciae" "帕氏倒棘牛尾魚" "LC" "v1080129" NA 382816 382816 382816 "8bde8a39-c102-473a-9f66-90ca8668147f" "species"
"Rogadius pristiger" "鋸銼倒棘牛尾魚" "LC" "v1080129" NA 395538 395538 395538 "3ad38bfe-6690-4bcb-acdc-3cf6b91f8c76" "species"
"Rondeletia loricata" "網肩紅口仿鯨" "LC" "v1080129" NA 382931 382931 382931 "b08883ef-6e15-42ff-8c93-32b268f21aba" "species"
"Rostratula benghalensis" "彩鷸" "LC" "v1080129" NA 420867 420867 420867 "1b04ac59-bdc7-4e72-ae92-ce0f56107787" "species"
"Rousettus leschenaultii" "棕果蝠" "LC" "v1080129" NA 416110 416110 416110 "14d0933d-08f2-403c-83d6-96c8479ec3f7" "species"
"Rusa unicolor" "臺灣水鹿" "VU" "v1080129" "A2cd+3cd+4cd" 1025423 1025423 NA "ec16b5e7-3bc6-48e1-99e3-fe071331a48e" "species"
"Ruvettus pretiosus" "薔薇帶鰆" "LC" "v1080129" NA 381676 381676 381676 "048b2582-b616-4487-99a0-5fa50df5f2ba" "species"
"Salarias fasciatus" "細紋唇齒<U+9CDA>" "LC" "v1080129" NA 381452 381452 381452 "bdc52644-1a54-4b52-8028-932c26e47903" "species"
"Salarias guttatus" "胸斑唇齒<U+9CDA>" "LC" "v1080129" NA 381453 381453 381453 "b757435e-1e40-480c-8b58-fd4184ce1931" "species"
"Saloptia powelli" "褒氏貧鱠" "LC" "v1080129" NA 382605 382605 382605 "b6f8077f-e4c8-4e26-9949-d7934f960734" "species"
"Samariscus filipectoralis" "絲鰭沙鰈" "DD" "v1080129" NA 382767 382767 382767 "e0560452-88e6-418a-8fd2-52763f9b11e0" "species"
"Sarda orientalis" "東方齒鰆" "LC" "v1080129" NA 382492 382492 382492 "94981796-bcce-4b49-9cf9-d1ffc45f94b3" "species"
"Sardinella albella" "白腹小沙丁魚" "LC" "v1080129" NA 380962 380962 380962 "8f1a187e-50ce-475f-b990-28398eb460f0" "species"
"Sardinella brachysoma" "高體小沙丁魚" "LC" "v1080129" NA 383533 383533 383533 "73addc2c-10d4-439b-ad1e-9baa85555c53" "species"
"Sardinella fimbriata" "繸鱗小沙丁魚" "LC" "v1080129" NA 380963 380963 380963 "36c36f67-4398-4894-ad3b-3f38a76835a6" "species"
"Sardinella gibbosa" "隆背小沙丁魚" "LC" "v1080129" NA 380964 380964 380964 "5cc103d7-0b2d-48aa-a71e-486a70501ba3" "species"
"Sardinella hualiensis" "花蓮小沙丁魚" "LC" "v1080129" NA 380965 380965 380965 "7daa31c6-4e58-4776-ac57-9406cedb79a4" "species"
"Sardinella jussieu" "裘氏小沙丁魚" "DD" "v1080129" NA 380966 380966 380966 "fcc32b8b-1819-4fbc-9286-a98ff8d1b05b" "species"
"Sardinella lemuru" "黃小沙丁魚" "NT" "v1080129" NA 380967 380967 380967 "e9b7275c-a209-489b-bd82-260ef47dae0c" "species"
"Sardinella melanura" "黑尾小沙丁魚" "LC" "v1080129" NA 380968 380968 380968 "3b66e881-88f1-4d45-b375-842126aa9be0" "species"
"Sardinella sindensis" "中國小沙丁魚" "LC" "v1080129" NA 380969 380969 380969 "4a970634-fd60-47ed-9bf3-576e2adfb941" "species"
"Sardinella zunasi" "錘氏小沙丁魚" "LC" "v1080129" NA 380970 380970 380970 "1f2d2777-96bb-4252-850d-ca13e4e7f744" "species"
"Sardinops sagax" "南美擬沙丁魚" "LC" "v1080129" NA 380971 380971 380971 "b4311ce0-e406-4bd0-aafa-f529354c5320" "species"
"Sargocentron caudimaculatum" "尾斑棘鱗魚" "LC" "v1080129" NA 380928 380928 380928 "e34b9bc9-9aef-48d8-b30a-930891054ac4" "species"
"Sargocentron cornutum" "點鰭棘鱗魚" "LC" "v1080129" NA 380929 380929 380929 "0d14ed35-d0c7-44c9-9c15-c7c475674f74" "species"
"Sargocentron diadema" "黑鰭棘鱗魚" "LC" "v1080129" NA 380930 380930 380930 "5ff9c728-b1ce-47e3-aa47-f6bac078e53e" "species"
"Sargocentron ensifer" "劍棘鱗魚" "LC" "v1080129" NA 380931 380931 380931 "117301be-e09d-47d1-b025-d8e9f22eac2b" "species"
"Sargocentron ittodai" "銀帶棘鱗魚" "LC" "v1080129" NA 380932 380932 380932 "9c3a39c8-8d9f-467d-987e-0562f9ddf8ba" "species"
"Sargocentron melanospilos" "黑點棘鱗魚" "LC" "v1080129" NA 380933 380933 380933 "220350a2-3fde-4c99-899e-947e5e58557b" "species"
"Sargocentron praslin" "普拉斯林棘鱗魚" "LC" "v1080129" NA 380934 380934 380934 "eb289000-2820-45a5-9777-d96fcbb20f2c" "species"
"Sargocentron punctatissimum" "斑紋棘鱗魚" "LC" "v1080129" NA 380935 380935 380935 "e4a8c578-ec08-43fb-842c-5d3447b14e59" "species"
"Sargocentron rubrum" "黑帶棘鰭魚" "LC" "v1080129" NA 380936 380936 380936 "da6e17ef-98f1-4199-9dd9-e4af29f83337" "species"
"Sargocentron spiniferum" "尖吻棘鱗魚" "LC" "v1080129" NA 380937 380937 380937 "25159a68-2c5d-4c86-80e9-ce52e8edba5d" "species"
"Sargocentron spinosissimum" "刺棘鱗魚" "LC" "v1080129" NA 380938 380938 380938 "111b6c09-96a3-4aff-b14a-d8bf19e99980" "species"
"Sargocentron tiere" "赤鰭棘鱗魚" "LC" "v1080129" NA 380939 380939 380939 "f748a6fc-6205-4adb-828a-aa05f735802c" "species"
"Satyrichthys laticeps" "大頭紅魴<U+9B84>" "LC" "v1080129" NA 395528 395528 395528 "a3abe705-2e33-4986-a9ea-27ee4b5e8c7a" "species"
"Saundersilarus saundersi" "黑嘴鷗" "VU" "v1080129" "A3cde+4cde" 419698 419698 419698 "e65826ad-5a8d-468b-aa5e-16df3c5038b8" "species"
"Saurenchelys fierasfer" "線尾蜥鰻" "LC" "v1080129" NA 380787 380787 380787 "5b5cc7cc-c654-498f-b4b6-6591731b01c5" "species"
"Saurida gracilis" "細蛇鯔" "LC" "v1080129" NA 380842 380842 380842 "27536909-3261-4e43-8801-2e0aed3f52ce" "species"
"Saurida nebulosa" "雲紋蛇鯔" "LC" "v1080129" NA 380843 380843 380843 "4301266d-3a55-4089-a457-d94fb0d77e97" "species"
"Saurida tumbil" "多齒蛇鯔" "LC" "v1080129" NA 380844 380844 380844 "0dfa9f73-e75d-434d-acb8-396bff22faa9" "species"
"Saurida undosquamis" "花斑蛇鯔" "LC" "v1080129" NA 380845 380845 380845 "86fdfa4b-2d4a-462a-830c-548d2b0f1197" "species"
"Saxicola caprata" "白斑黑石(即鳥)" "LC" "v1080129" NA 432170 432170 432170 "0ad88da6-969a-4dd9-8164-0bf6dfe7bbaa" "species"
"Saxicola ferreus" "灰叢鴝" "LC" "v1080129" NA 1025439 1025439 NA "0dd16bb0-6ffd-4e80-8275-adcae0b5feef" "species"
"Scartella emarginata" "緣頂鬚<U+9CDA>" "LC" "v1080129" NA 381454 381454 381454 "fe7c43c2-a03e-4363-9ad7-6efc856d505a" "species"
"Scarus chameleon" "藍臀鸚哥魚" "LC" "v1080129" NA 383536 383536 383536 "2bd5b9b1-c014-4d48-be9b-07ca7156f339" "species"
"Scarus dimidiatus" "新月鸚哥魚" "LC" "v1080129" NA 382445 382445 382445 "09705981-286b-4fcd-945b-0a51d759fe02" "species"
"Scarus festivus" "橫紋鸚哥魚" "LC" "v1080129" NA 382446 382446 382446 "79e4dd18-c3c9-4ac0-a247-7c844f518215" "species"
"Scarus forsteni" "福氏鸚哥魚" "LC" "v1080129" NA 382447 382447 382447 "f0ff22b2-6bc0-4d1e-b60c-705de0755fe1" "species"
"Scarus frenatus" "網紋鸚哥魚" "LC" "v1080129" NA 382448 382448 382448 "01275c47-e4ba-4c75-a311-8c8a90c8db75" "species"
"Scarus fuscocaudalis" "灰尾鸚哥魚" "LC" "v1080129" NA 383538 383538 383538 "9e01bbb2-6b49-4c93-810d-3d8f03a496d9" "species"
"Scarus ghobban" "藍點鸚哥魚" "LC" "v1080129" NA 382449 382449 382449 "7541ef65-bcea-4ebc-b104-27cc866a94a8" "species"
"Scarus globiceps" "蟲紋鸚哥魚" "LC" "v1080129" NA 382450 382450 382450 "b0253fb1-3407-4a04-8c39-8f82edeac1f8" "species"
"Scarus hypselopterus" "高鰭鸚哥魚" "NT" "v1080129" NA 382451 382451 382451 "32a5fb83-9ca1-411f-afc5-865f867b8048" "species"
"Scarus niger" "黑鸚哥魚" "LC" "v1080129" NA 382452 382452 382452 "bcea843f-c3a5-4724-b09c-b36a25fc84da" "species"
"Scarus oviceps" "姬鸚哥魚" "LC" "v1080129" NA 382453 382453 382453 "0b19a9f2-dedc-4ee6-ba87-7cd48487be27" "species"
"Scarus ovifrons" "卵頭鸚哥魚" "DD" "v1080129" NA 382454 382454 382454 "1f8f6fd3-d950-4d4f-b40b-c0813975d435" "species"
"Scarus prasiognathos" "綠頜鸚哥魚" "LC" "v1080129" NA 382455 382455 382455 "1ae6d9f5-d771-479b-8e06-598bb26ffd20" "species"
"Scarus psittacus" "棕吻鸚哥魚" "LC" "v1080129" NA 382456 382456 382456 "4fc67425-71ca-43b8-a687-b3f0bd5061c1" "species"
"Scarus quoyi" "瓜氏鸚哥魚" "LC" "v1080129" NA 383539 383539 383539 "4cda6e4c-bb5e-4096-a7e1-533ebf4df7e6" "species"
"Scarus rivulatus" "雜紋鸚哥魚" "LC" "v1080129" NA 382457 382457 382457 "a30538e8-07e6-4a78-bc61-8961bdce7bc9" "species"
"Scarus rubroviolaceus" "紅紫鸚哥魚" "LC" "v1080129" NA 382458 382458 382458 "f2a0d672-bfba-4706-9add-9c61e897ed38" "species"
"Scarus schlegeli" "史氏鸚哥魚" "LC" "v1080129" NA 382459 382459 382459 "d2ab59d6-bc0d-41d8-b335-04dd803436ed" "species"
"Scarus spinus" "刺鸚哥魚" "LC" "v1080129" NA 382460 382460 382460 "c206dd11-250c-4c7f-9a88-12e6916d6307" "species"
"Scarus xanthopleura" "黃肋鸚哥魚" "LC" "v1080129" NA 382461 382461 382461 "f3ee9085-741d-4a43-951c-2a4c8ec2837e" "species"
"Scatophagus argus" "金錢魚" "LC" "v1080129" NA 382462 382462 382462 "ba61fff2-2aef-4d7c-be71-da1b2038bc7d" "species"
"Schindleria praematura" "早熟辛氏微體魚" "LC" "v1080129" NA 382463 382463 382463 "18445d13-ccd6-4bf7-bae7-b52a4203715d" "species"
"Schoeniparus brunneus" "頭烏線" "LC" "v1080129" NA 1025454 1025454 NA "56698281-20ba-42bb-a7ba-0f1599fd75c7" "species"
"Sciaenops ocellatus" "眼斑擬石首魚" "LC" "v1080129" NA 395347 395347 395347 "08e6592c-0732-4044-bc62-f591ff802aa5" "species"
"Scoliodon laticaudus" "寬尾斜齒鯊" "NT" "v1080129" NA 383087 383087 383087 "52f26a64-4823-4e4f-ac14-ec59c24f31a2" "species"
"Scolopax rusticola" "山鷸" "LC" "v1080129" NA 380242 380242 380242 "797fc249-7c4a-4c19-9e2c-97b38f85b6c8" "species"
"Scolopsis affinis" "烏面眶棘鱸" "LC" "v1080129" NA 382199 382199 382199 "00a74174-80a4-413a-85a5-bc79ccaac0e0" "species"
"Scolopsis bilineata" "雙帶眶棘鱸" "LC" "v1080129" NA 382200 382200 382200 "1e11bb81-914f-406a-9e3c-0fb6809237a2" "species"
"Scolopsis ciliata" "齒頜眶棘鱸" "LC" "v1080129" NA 382201 382201 382201 "bb5a8ff6-c29e-4902-bfdc-46042e20d142" "species"
"Scolopsis lineata" "線紋眶棘鱸" "LC" "v1080129" NA 382202 382202 382202 "033ba63e-546c-4458-8b1b-5b7b4ca6764e" "species"
"Scolopsis margaritifera" "珠斑眶棘鱸" "LC" "v1080129" NA 382203 382203 382203 "8ff35db5-bf4b-4cbb-89fc-cbd959b810c5" "species"
"Scolopsis monogramma" "單帶眶棘鱸" "LC" "v1080129" NA 382204 382204 382204 "4464fd18-e266-4140-acf6-b902f461d3b3" "species"
"Scolopsis taenioptera" "條紋眶棘鱸" "LC" "v1080129" NA 382205 382205 382205 "8972365b-d067-4858-bf50-2540ad486300" "species"
"Scolopsis trilineata" "三帶眶棘鱸" "LC" "v1080129" NA 382206 382206 382206 "bd23135d-9d9b-4c43-b1d3-833bcffb0238" "species"
"Scomber australasicus" "花腹鯖" "LC" "v1080129" NA 382493 382493 382493 "a028b63f-5adb-423c-a6b8-076e8f40e598" "species"
"Scomber japonicus" "白腹鯖" "LC" "v1080129" NA 382494 382494 382494 "3573255e-e3b2-410d-8df5-d7fde4225c34" "species"
"Scomberoides commersonnianus" "大口逆<U+920E><U+9C3A>" "LC" "v1080129" NA 381544 381544 381544 "1a097270-cf04-45d1-a9ba-093d838447c8" "species"
"Scomberoides lysan" "逆<U+920E><U+9C3A>" "LC" "v1080129" NA 381545 381545 381545 "cff13525-a765-45ea-a84a-455a6ef29ab8" "species"
"Scomberoides tol" "托爾逆<U+920E><U+9C3A>" "LC" "v1080129" NA 381546 381546 381546 "8039ae8c-2b62-43fb-8c9f-e97ceb759946" "species"
"Scomberomorus commerson" "康氏馬加鰆" "NT" "v1080129" NA 382495 382495 382495 "b5b443ff-1af5-45fa-994a-a27faf67bd64" "species"
"Scomberomorus guttatus" "臺灣馬加鰆" "DD" "v1080129" NA 382496 382496 382496 "78dd947a-8b10-42aa-bfeb-3845f9417480" "species"
"Scomberomorus koreanus" "高麗馬加鰆" "LC" "v1080129" NA 382497 382497 382497 "9418e6ca-367c-4066-9139-9b9fdcd06e56" "species"
"Scomberomorus niphonius" "日本馬加鰆" "DD" "v1080129" NA 382498 382498 382498 "a1a3719b-480d-4c57-9bf2-104008fe35aa" "species"
"Scomberomorus sinensis" "中華馬加鰆" "DD" "v1080129" NA 382499 382499 382499 "3ce97728-d569-4722-bd50-74b10b28b22a" "species"
"Scorpaena hatizyoensis" "冠棘<U+9B8B>" "LC" "v1080129" NA 382869 382869 382869 "55fa67c4-273d-4118-8bdf-c967ca649119" "species"
"Scorpaena onaria" "後頜<U+9B8B>" "LC" "v1080129" NA 382873 382873 382873 "240cc0c1-a016-4543-99a5-123a491408ce" "species"
"Scorpaenodes albaiensis" "長鰭小<U+9B8B>" "LC" "v1080129" NA 395531 395531 395531 "9ea364da-8ba8-4981-a8a3-3edfa643cfbb" "species"
"Scorpaenodes evides" "淺海小<U+9B8B>" "LC" "v1080129" NA 382877 382877 382877 "54082dd9-e941-41c1-af52-51cd89362d95" "species"
"Scorpaenodes guamensis" "關島小<U+9B8B>" "LC" "v1080129" NA 382874 382874 382874 "77beb751-6925-40b1-911a-4f30a98abdc1" "species"
"Scorpaenodes hirsutus" "少鱗小<U+9B8B>" "LC" "v1080129" NA 382875 382875 382875 "84f5cc33-81ba-4559-be9d-ca3a2eff4a5e" "species"
"Scorpaenodes kelloggi" "克氏小<U+9B8B>" "LC" "v1080129" NA 382876 382876 382876 "3eb5a386-0af3-4411-97eb-eff75541d381" "species"
"Scorpaenodes minor" "正小<U+9B8B>" "LC" "v1080129" NA 382878 382878 382878 "44da3b76-fa1b-42f2-8b11-044e709d5eb5" "species"
"Scorpaenodes parvipinnis" "短翅小<U+9B8B>" "LC" "v1080129" NA 382879 382879 382879 "eca3deb7-319d-421d-82ef-55f92831ec46" "species"
"Scorpaenodes scaber" "長棘小<U+9B8B>" "DD" "v1080129" NA 383541 383541 383541 "33fe824e-ccc0-4c89-8edc-9ca8361c877e" "species"
"Scorpaenodes varipinnis" "花翅小<U+9B8B>" "LC" "v1080129" NA 382880 382880 382880 "442788ed-3959-40b0-8960-d59767aa71ee" "species"
"Scorpaenopsis cotticeps" "杜父擬<U+9B8B>" "LC" "v1080129" NA 383633 383633 383633 "370264bf-4809-48fb-948d-0c0a144917a4" "species"
"Scorpaenopsis diabolus" "毒擬<U+9B8B>" "LC" "v1080129" NA 382882 382882 382882 "5322a36f-2d54-400f-8d21-fb2482597b04" "species"
"Scorpaenopsis neglecta" "魔擬<U+9B8B>" "LC" "v1080129" NA 382883 382883 382883 "ac5881f1-1f05-4b38-95df-ee8349172a30" "species"
"Scorpaenopsis oxycephala" "尖頭擬<U+9B8B>" "LC" "v1080129" NA 382884 382884 382884 "92dc844e-409f-4f8c-aaac-90a063b32e76" "species"
"Scorpaenopsis papuensis" "紅擬<U+9B8B>" "LC" "v1080129" NA 395526 395526 395526 "93aa9fa3-f201-44c8-a22b-bf2b695fd581" "species"
"Scorpaenopsis possi" "波氏擬<U+9B8B>" "LC" "v1080129" NA 382885 382885 382885 "52910a81-ca01-48c6-830e-a5c840058b68" "species"
"Scorpaenopsis ramaraoi" "拉氏擬<U+9B8B>" "LC" "v1080129" NA 382886 382886 382886 "df0a1211-6791-48cf-803f-d9ee538570bc" "species"
"Scorpaenopsis venosa" "枕脊擬<U+9B8B>" "LC" "v1080129" NA 383542 383542 383542 "6be97fc7-bd00-4453-9fa8-4f949d853de8" "species"
"Scorpaenopsis vittapinna" "紋棘擬<U+9B8B>" "LC" "v1080129" NA 395535 395535 395535 "cdf65206-e82d-4f15-955e-c9e61fbd3955" "species"
"Scotophilus kuhlii" "高頭蝠" "LC" "v1080129" NA 380577 380577 380577 "5de000d1-14ae-4ce2-ac01-67ee81ba6995" "species"
"Scyliorhinus tokubee" "白點貓鯊" "DD" "v1080129" NA 395648 395648 395648 "7cdddfd3-376a-4b33-a5f1-2c5fbe4c4f68" "species"
"Sebastapistes cyanostigma" "黃斑鱗頭<U+9B8B>" "LC" "v1080129" NA 382888 382888 382888 "f9005471-80fb-48b3-be36-880c1dc4e2c7" "species"
"Sebastapistes fowleri" "福氏鱗頭<U+9B8B>" "LC" "v1080129" NA 395532 395532 395532 "8abb84e4-4207-432e-8a10-430c3ae231b8" "species"
"Sebastapistes strongia" "眉鬚鱗頭<U+9B8B>" "LC" "v1080129" NA 382889 382889 382889 "5da0cd7e-8d37-4d43-9b8c-15711c397fd6" "species"
"Sebastapistes tinkhami" "廷氏鱗頭<U+9B8B>" "LC" "v1080129" NA 383543 383543 383543 "9126c672-19a3-43d0-b27e-9924a0d691fb" "species"
"Selar crumenophthalmus" "脂眼凹肩<U+9C3A>" "LC" "v1080129" NA 381547 381547 381547 "2e709d43-dbd2-4c1f-8330-1568615aa8b7" "species"
"Selaroides leptolepis" "金帶細<U+9C3A>" "LC" "v1080129" NA 381548 381548 381548 "a8002b97-4cdb-4b72-aab5-ea6bb048a167" "species"
"Serinus canaria" "金絲雀" "LC" "v1080129" NA 417783 417783 417783 "63c59eb1-0cde-4534-8556-c3a92ce9a87a" "species"
"Seriola dumerili" "杜氏鰤" "LC" "v1080129" NA 381549 381549 381549 "be4059fd-ab50-43f9-805c-95e469b199db" "species"
"Seriola rivoliana" "長鰭鰤" "LC" "v1080129" NA 381550 381550 381550 "ccdb4c1c-13cd-4aea-83c2-1fa2ae17eb85" "species"
"Seriolina nigrofasciata" "小甘<U+9C3A>" "LC" "v1080129" NA 381551 381551 381551 "5efcbc9b-a4bb-46b3-a41e-5c2f9a63d96d" "species"
"Serranocirrhitus latus" "寬身花鱸" "LC" "v1080129" NA 382607 382607 382607 "7ef96fd6-752c-4c89-a977-dc81c3198967" "species"
"Setarches guentheri" "根室氏囊頭<U+9B8B>" "LC" "v1080129" NA 395527 395527 395527 "ffe9d249-df93-4272-9499-e09f10d8c74d" "species"
"Setipinna tenuifilis" "黃鯽" "DD" "v1080129" NA 380977 380977 380977 "763cf1e2-0771-4211-99dc-4448f0dcebc4" "species"
"Sibynophis chinensis" "黑頭蛇" "LC" "v1080129" NA 380656 380656 380656 "c35a686b-be3e-4cb5-8502-238920a34c28" "species"
"Sicyopterus lagocephalus" "兔頭瓢鰭<U+9C15>虎" "LC" "v1080129" NA 395395 395395 395395 "a7fcbb43-f413-4cee-8b19-3eec14ac0254" "species"
"Sicyopus zosterophorus" "環帶瓢眼<U+9C15>虎" "LC" "v1080129" NA 381852 381852 381852 "73940790-4e24-47fe-90fd-ffb6e1671e45" "species"
"Siganus argenteus" "銀臭肚魚" "LC" "v1080129" NA 382612 382612 382612 "2bef6212-67b9-407c-b45c-0cd89f64cd7a" "species"
"Siganus canaliculatus" "長鰭臭肚魚" "LC" "v1080129" NA 382613 382613 382613 "decffc0e-195d-4d41-a87c-775ebf39522f" "species"
"Siganus fuscescens" "褐臭肚魚" "LC" "v1080129" NA 382614 382614 382614 "86d0480d-2cad-4018-be63-4e1ea261319c" "species"
"Siganus guttatus" "星斑臭肚魚" "LC" "v1080129" NA 382615 382615 382615 "424e1cda-70e9-4d2c-8a9f-1ee368583275" "species"
"Siganus javus" "爪哇臭肚魚" "LC" "v1080129" NA 382616 382616 382616 "aa9b020c-8798-40e7-9758-fa7ec63d8c65" "species"
"Siganus puellus" "眼帶臭肚魚" "LC" "v1080129" NA 382617 382617 382617 "f51851ac-8db6-4ac8-bf3a-f905489842df" "species"
"Siganus punctatissimus" "暗體臭肚魚" "LC" "v1080129" NA 382618 382618 382618 "febf3d19-69c8-49c7-9e78-0b1116cc6a5b" "species"
"Siganus punctatus" "斑臭肚魚" "LC" "v1080129" NA 382619 382619 382619 "4a3932db-4e0d-415e-8dd2-b8b4ca28bb86" "species"
"Siganus spinus" "刺臭肚魚" "LC" "v1080129" NA 382620 382620 382620 "42b80767-baeb-4e12-bf59-268639442628" "species"
"Siganus vermiculatus" "蠕紋臭肚魚" "LC" "v1080129" NA 382622 382622 382622 "52422900-ea56-4401-88cf-440fd29cd926" "species"
"Siganus virgatus" "藍帶臭肚魚" "LC" "v1080129" NA 382623 382623 382623 "bc907398-dc62-42a8-add7-af338d71d8b3" "species"
"Sillago japonica" "日本沙<U+9BBB>" "LC" "v1080129" NA 382628 382628 382628 "fcfecfb8-9654-4f35-b891-fa1f70271a34" "species"
"Sillago sihama" "多鱗沙<U+9BBB>" "LC" "v1080129" NA 382631 382631 382631 "9f6f1a0f-c054-4884-8258-99a55f6cf01f" "species"
"Silurus asotus" "鯰" "LC" "v1080129" NA 382926 382926 382926 "fa5000e5-2ad6-4315-9d5a-0f3b004749c0" "species"
"Simenchelys parasitica" "寄生鰻" "LC" "v1080129" NA 380817 380817 380817 "1e4903f1-9939-41df-9821-1485fbee88fc" "species"
"Sinibrama macrops" "大眼華<U+9BFF>" "LC" "v1080129" NA 381026 381026 381026 "39675fc8-4221-4047-ac62-b93e9adf9bba" "species"
"Sinobatis borneensis" "婆羅洲無鰭鰩" "LC" "v1080129" NA 383177 383177 383177 "95caccb9-b6f2-469f-9762-4f9d7746f19e" "species"
"Sinobatis melanosoma" "黑體海灣無鰭鰩" "LC" "v1080129" NA 383186 383186 383186 "043764ad-514d-4423-b8d9-74c22c61442b" "species"
"Sinobdella sinensis" "中華刺鰍" "LC" "v1080129" NA 382957 382957 382957 "e28430a2-6add-4229-97ee-928730430945" "species"
"Sinogastromyzon puliensis" "埔里中華爬岩鰍" "VU" "v1080129" "D2" 380993 380993 380993 "a0ab15f4-6c18-4b96-91ba-8319b7894ef3" "species"
"Sinomicrurus sauteri" "梭德氏帶紋赤蛇" "LC" "v1080129" NA 421735 421735 421735 "fa0528e2-44f5-442e-93ec-782a6bdc6eca" "species"
"Sinonatrix percarinata" "白腹游蛇" "LC" "v1080129" NA 1025482 1025482 NA "ba6cb1e8-7585-42d8-a693-ba280ef44cea" "species"
"Sinosuthora webbiana" "粉紅鸚嘴" "LC" "v1080129" NA 1025485 1025485 NA "fda73faa-192f-4ec4-a2ad-4b33d1d6ce89" "species"
"Sitta europaea" "茶腹<U+9CFE>" "LC" "v1080129" NA 1025494 1025494 NA "d73cb232-2838-41a8-ab09-8c917ab02db2" "species"
"Sittiparus castaneoventris" "赤腹山雀" "LC" "v1080129" NA 432166 432166 432166 "b64554fc-0c0a-4ade-9e0d-5eb3cd84b0e7" "species"
